"","club","division","saison","HF","match_joue","total_point","journee","points"
"1793","TORCY HANDBALL MARNE-LA-VALLEE","N1","2223","H",26,55,"J1",0
"1794","TORCY HANDBALL MARNE-LA-VALLEE","N1","2223","H",26,55,"J2",1
"1795","TORCY HANDBALL MARNE-LA-VALLEE","N1","2223","H",26,55,"J3",2
"1796","TORCY HANDBALL MARNE-LA-VALLEE","N1","2223","H",26,55,"J4",3
"1797","TORCY HANDBALL MARNE-LA-VALLEE","N1","2223","H",26,55,"J5",4
"1798","TORCY HANDBALL MARNE-LA-VALLEE","N1","2223","H",26,55,"J6",6
"1799","TORCY HANDBALL MARNE-LA-VALLEE","N1","2223","H",26,55,"J7",9
"1800","TORCY HANDBALL MARNE-LA-VALLEE","N1","2223","H",26,55,"J8",12
"1801","TORCY HANDBALL MARNE-LA-VALLEE","N1","2223","H",26,55,"J9",13
"1802","TORCY HANDBALL MARNE-LA-VALLEE","N1","2223","H",26,55,"J10",16
"1803","TORCY HANDBALL MARNE-LA-VALLEE","N1","2223","H",26,55,"J11",19
"1804","TORCY HANDBALL MARNE-LA-VALLEE","N1","2223","H",26,55,"J12",22
"1805","TORCY HANDBALL MARNE-LA-VALLEE","N1","2223","H",26,55,"J13",25
"1806","TORCY HANDBALL MARNE-LA-VALLEE","N1","2223","H",26,55,"J14",26
"1807","TORCY HANDBALL MARNE-LA-VALLEE","N1","2223","H",26,55,"J15",29
"1808","TORCY HANDBALL MARNE-LA-VALLEE","N1","2223","H",26,55,"J16",30
"1809","TORCY HANDBALL MARNE-LA-VALLEE","N1","2223","H",26,55,"J17",33
"1810","TORCY HANDBALL MARNE-LA-VALLEE","N1","2223","H",26,55,"J18",36
"1811","TORCY HANDBALL MARNE-LA-VALLEE","N1","2223","H",26,55,"J19",39
"1812","TORCY HANDBALL MARNE-LA-VALLEE","N1","2223","H",26,55,"J20",42
"1813","TORCY HANDBALL MARNE-LA-VALLEE","N1","2223","H",26,55,"J21",45
"1814","TORCY HANDBALL MARNE-LA-VALLEE","N1","2223","H",26,55,"J22",48
"1815","TORCY HANDBALL MARNE-LA-VALLEE","N1","2223","H",26,55,"J23",49
"1816","TORCY HANDBALL MARNE-LA-VALLEE","N1","2223","H",26,55,"J24",50
"1817","TORCY HANDBALL MARNE-LA-VALLEE","N1","2223","H",26,55,"J25",53
"1818","TORCY HANDBALL MARNE-LA-VALLEE","N1","2223","H",26,55,"J26",55
"1819","TREMBLAY HANDBALL","N1","2223","H",26,71,"J1",0
"1820","TREMBLAY HANDBALL","N1","2223","H",26,71,"J2",2
"1821","TREMBLAY HANDBALL","N1","2223","H",26,71,"J3",4
"1822","TREMBLAY HANDBALL","N1","2223","H",26,71,"J4",7
"1823","TREMBLAY HANDBALL","N1","2223","H",26,71,"J5",8
"1824","TREMBLAY HANDBALL","N1","2223","H",26,71,"J6",11
"1825","TREMBLAY HANDBALL","N1","2223","H",26,71,"J7",14
"1826","TREMBLAY HANDBALL","N1","2223","H",26,71,"J8",17
"1827","TREMBLAY HANDBALL","N1","2223","H",26,71,"J9",19
"1828","TREMBLAY HANDBALL","N1","2223","H",26,71,"J10",21
"1829","TREMBLAY HANDBALL","N1","2223","H",26,71,"J11",24
"1830","TREMBLAY HANDBALL","N1","2223","H",26,71,"J12",27
"1831","TREMBLAY HANDBALL","N1","2223","H",26,71,"J13",30
"1832","TREMBLAY HANDBALL","N1","2223","H",26,71,"J14",33
"1833","TREMBLAY HANDBALL","N1","2223","H",26,71,"J15",36
"1834","TREMBLAY HANDBALL","N1","2223","H",26,71,"J16",39
"1835","TREMBLAY HANDBALL","N1","2223","H",26,71,"J17",42
"1836","TREMBLAY HANDBALL","N1","2223","H",26,71,"J18",45
"1837","TREMBLAY HANDBALL","N1","2223","H",26,71,"J19",48
"1838","TREMBLAY HANDBALL","N1","2223","H",26,71,"J20",51
"1839","TREMBLAY HANDBALL","N1","2223","H",26,71,"J21",54
"1840","TREMBLAY HANDBALL","N1","2223","H",26,71,"J22",57
"1841","TREMBLAY HANDBALL","N1","2223","H",26,71,"J23",60
"1842","TREMBLAY HANDBALL","N1","2223","H",26,71,"J24",62
"1843","TREMBLAY HANDBALL","N1","2223","H",26,71,"J25",65
"1844","TREMBLAY HANDBALL","N1","2223","H",26,71,"J26",71
"1845","UNION SPORTIVE DREUX VERNOUILLET HANDBALL","N1","2223","H",24,35,"J1",0
"1846","UNION SPORTIVE DREUX VERNOUILLET HANDBALL","N1","2223","H",24,35,"J2",1
"1847","UNION SPORTIVE DREUX VERNOUILLET HANDBALL","N1","2223","H",24,35,"J3",3
"1848","UNION SPORTIVE DREUX VERNOUILLET HANDBALL","N1","2223","H",24,35,"J4",4
"1849","UNION SPORTIVE DREUX VERNOUILLET HANDBALL","N1","2223","H",24,35,"J5",7
"1850","UNION SPORTIVE DREUX VERNOUILLET HANDBALL","N1","2223","H",24,35,"J6",8
"1851","UNION SPORTIVE DREUX VERNOUILLET HANDBALL","N1","2223","H",24,35,"J7",11
"1852","UNION SPORTIVE DREUX VERNOUILLET HANDBALL","N1","2223","H",24,35,"J8",14
"1853","UNION SPORTIVE DREUX VERNOUILLET HANDBALL","N1","2223","H",24,35,"J9",15
"1854","UNION SPORTIVE DREUX VERNOUILLET HANDBALL","N1","2223","H",24,35,"J10",16
"1855","UNION SPORTIVE DREUX VERNOUILLET HANDBALL","N1","2223","H",24,35,"J11",16
"1856","UNION SPORTIVE DREUX VERNOUILLET HANDBALL","N1","2223","H",24,35,"J12",17
"1857","UNION SPORTIVE DREUX VERNOUILLET HANDBALL","N1","2223","H",24,35,"J13",18
"1858","UNION SPORTIVE DREUX VERNOUILLET HANDBALL","N1","2223","H",24,35,"J14",21
"1859","UNION SPORTIVE DREUX VERNOUILLET HANDBALL","N1","2223","H",24,35,"J15",22
"1860","UNION SPORTIVE DREUX VERNOUILLET HANDBALL","N1","2223","H",24,35,"J16",23
"1861","UNION SPORTIVE DREUX VERNOUILLET HANDBALL","N1","2223","H",24,35,"J17",24
"1862","UNION SPORTIVE DREUX VERNOUILLET HANDBALL","N1","2223","H",24,35,"J18",25
"1863","UNION SPORTIVE DREUX VERNOUILLET HANDBALL","N1","2223","H",24,35,"J19",26
"1864","UNION SPORTIVE DREUX VERNOUILLET HANDBALL","N1","2223","H",24,35,"J20",27
"1865","UNION SPORTIVE DREUX VERNOUILLET HANDBALL","N1","2223","H",24,35,"J21",28
"1866","UNION SPORTIVE DREUX VERNOUILLET HANDBALL","N1","2223","H",24,35,"J22",29
"1867","UNION SPORTIVE DREUX VERNOUILLET HANDBALL","N1","2223","H",24,35,"J23",30
"1868","UNION SPORTIVE DREUX VERNOUILLET HANDBALL","N1","2223","H",24,35,"J24",30
"1869","UNION SPORTIVE IVRY HANDBALL","N1","2223","H",26,49,"J1",0
"1870","UNION SPORTIVE IVRY HANDBALL","N1","2223","H",26,49,"J2",3
"1871","UNION SPORTIVE IVRY HANDBALL","N1","2223","H",26,49,"J3",4
"1872","UNION SPORTIVE IVRY HANDBALL","N1","2223","H",26,49,"J4",7
"1873","UNION SPORTIVE IVRY HANDBALL","N1","2223","H",26,49,"J5",8
"1874","UNION SPORTIVE IVRY HANDBALL","N1","2223","H",26,49,"J6",9
"1875","UNION SPORTIVE IVRY HANDBALL","N1","2223","H",26,49,"J7",12
"1876","UNION SPORTIVE IVRY HANDBALL","N1","2223","H",26,49,"J8",13
"1877","UNION SPORTIVE IVRY HANDBALL","N1","2223","H",26,49,"J9",16
"1878","UNION SPORTIVE IVRY HANDBALL","N1","2223","H",26,49,"J10",18
"1879","UNION SPORTIVE IVRY HANDBALL","N1","2223","H",26,49,"J11",19
"1880","UNION SPORTIVE IVRY HANDBALL","N1","2223","H",26,49,"J12",20
"1881","UNION SPORTIVE IVRY HANDBALL","N1","2223","H",26,49,"J13",23
"1882","UNION SPORTIVE IVRY HANDBALL","N1","2223","H",26,49,"J14",26
"1883","UNION SPORTIVE IVRY HANDBALL","N1","2223","H",26,49,"J15",29
"1884","UNION SPORTIVE IVRY HANDBALL","N1","2223","H",26,49,"J16",30
"1885","UNION SPORTIVE IVRY HANDBALL","N1","2223","H",26,49,"J17",31
"1886","UNION SPORTIVE IVRY HANDBALL","N1","2223","H",26,49,"J18",33
"1887","UNION SPORTIVE IVRY HANDBALL","N1","2223","H",26,49,"J19",35
"1888","UNION SPORTIVE IVRY HANDBALL","N1","2223","H",26,49,"J20",36
"1889","UNION SPORTIVE IVRY HANDBALL","N1","2223","H",26,49,"J21",37
"1890","UNION SPORTIVE IVRY HANDBALL","N1","2223","H",26,49,"J22",38
"1891","UNION SPORTIVE IVRY HANDBALL","N1","2223","H",26,49,"J23",41
"1892","UNION SPORTIVE IVRY HANDBALL","N1","2223","H",26,49,"J24",44
"1893","UNION SPORTIVE IVRY HANDBALL","N1","2223","H",26,49,"J25",45
"1894","UNION SPORTIVE IVRY HANDBALL","N1","2223","H",26,49,"J26",49
"1895","US CRETEIL HANDBALL","N1","2223","H",26,47,"J1",0
"1896","US CRETEIL HANDBALL","N1","2223","H",26,47,"J2",1
"1897","US CRETEIL HANDBALL","N1","2223","H",26,47,"J3",3
"1898","US CRETEIL HANDBALL","N1","2223","H",26,47,"J4",6
"1899","US CRETEIL HANDBALL","N1","2223","H",26,47,"J5",9
"1900","US CRETEIL HANDBALL","N1","2223","H",26,47,"J6",10
"1901","US CRETEIL HANDBALL","N1","2223","H",26,47,"J7",12
"1902","US CRETEIL HANDBALL","N1","2223","H",26,47,"J8",13
"1903","US CRETEIL HANDBALL","N1","2223","H",26,47,"J9",14
"1904","US CRETEIL HANDBALL","N1","2223","H",26,47,"J10",15
"1905","US CRETEIL HANDBALL","N1","2223","H",26,47,"J11",18
"1906","US CRETEIL HANDBALL","N1","2223","H",26,47,"J12",19
"1907","US CRETEIL HANDBALL","N1","2223","H",26,47,"J13",20
"1908","US CRETEIL HANDBALL","N1","2223","H",26,47,"J14",21
"1909","US CRETEIL HANDBALL","N1","2223","H",26,47,"J15",22
"1910","US CRETEIL HANDBALL","N1","2223","H",26,47,"J16",23
"1911","US CRETEIL HANDBALL","N1","2223","H",26,47,"J17",24
"1912","US CRETEIL HANDBALL","N1","2223","H",26,47,"J18",25
"1913","US CRETEIL HANDBALL","N1","2223","H",26,47,"J19",28
"1914","US CRETEIL HANDBALL","N1","2223","H",26,47,"J20",29
"1915","US CRETEIL HANDBALL","N1","2223","H",26,47,"J21",30
"1916","US CRETEIL HANDBALL","N1","2223","H",26,47,"J22",33
"1917","US CRETEIL HANDBALL","N1","2223","H",26,47,"J23",36
"1918","US CRETEIL HANDBALL","N1","2223","H",26,47,"J24",39
"1919","US CRETEIL HANDBALL","N1","2223","H",26,47,"J25",42
"1920","US CRETEIL HANDBALL","N1","2223","H",26,47,"J26",47
"1921","US SAINTES HANDBALL","N1","2223","H",24,46,"J1",0
"1922","US SAINTES HANDBALL","N1","2223","H",24,46,"J2",3
"1923","US SAINTES HANDBALL","N1","2223","H",24,46,"J3",6
"1924","US SAINTES HANDBALL","N1","2223","H",24,46,"J4",8
"1925","US SAINTES HANDBALL","N1","2223","H",24,46,"J5",11
"1926","US SAINTES HANDBALL","N1","2223","H",24,46,"J6",14
"1927","US SAINTES HANDBALL","N1","2223","H",24,46,"J7",15
"1928","US SAINTES HANDBALL","N1","2223","H",24,46,"J8",18
"1929","US SAINTES HANDBALL","N1","2223","H",24,46,"J9",21
"1930","US SAINTES HANDBALL","N1","2223","H",24,46,"J10",22
"1931","US SAINTES HANDBALL","N1","2223","H",24,46,"J11",23
"1932","US SAINTES HANDBALL","N1","2223","H",24,46,"J12",26
"1933","US SAINTES HANDBALL","N1","2223","H",24,46,"J13",26
"1934","US SAINTES HANDBALL","N1","2223","H",24,46,"J14",29
"1935","US SAINTES HANDBALL","N1","2223","H",24,46,"J15",30
"1936","US SAINTES HANDBALL","N1","2223","H",24,46,"J16",31
"1937","US SAINTES HANDBALL","N1","2223","H",24,46,"J17",32
"1938","US SAINTES HANDBALL","N1","2223","H",24,46,"J18",33
"1939","US SAINTES HANDBALL","N1","2223","H",24,46,"J19",34
"1940","US SAINTES HANDBALL","N1","2223","H",24,46,"J20",37
"1941","US SAINTES HANDBALL","N1","2223","H",24,46,"J21",39
"1942","US SAINTES HANDBALL","N1","2223","H",24,46,"J22",40
"1943","US SAINTES HANDBALL","N1","2223","H",24,46,"J23",42
"1944","US SAINTES HANDBALL","N1","2223","H",24,46,"J24",43
"1945","ANNECY CSAV HANDBALL","N1","2324","H",22,56,"J1",0
"1946","ANNECY CSAV HANDBALL","N1","2324","H",22,56,"J2",1
"1947","ANNECY CSAV HANDBALL","N1","2324","H",22,56,"J3",4
"1948","ANNECY CSAV HANDBALL","N1","2324","H",22,56,"J4",7
"1949","ANNECY CSAV HANDBALL","N1","2324","H",22,56,"J5",8
"1950","ANNECY CSAV HANDBALL","N1","2324","H",22,56,"J6",9
"1951","ANNECY CSAV HANDBALL","N1","2324","H",22,56,"J7",12
"1952","ANNECY CSAV HANDBALL","N1","2324","H",22,56,"J8",15
"1953","ANNECY CSAV HANDBALL","N1","2324","H",22,56,"J9",18
"1954","ANNECY CSAV HANDBALL","N1","2324","H",22,56,"J10",21
"1955","ANNECY CSAV HANDBALL","N1","2324","H",22,56,"J11",22
"1956","ANNECY CSAV HANDBALL","N1","2324","H",22,56,"J12",25
"1957","ANNECY CSAV HANDBALL","N1","2324","H",22,56,"J13",28
"1958","ANNECY CSAV HANDBALL","N1","2324","H",22,56,"J14",31
"1959","ANNECY CSAV HANDBALL","N1","2324","H",22,56,"J15",34
"1960","ANNECY CSAV HANDBALL","N1","2324","H",22,56,"J16",37
"1961","ANNECY CSAV HANDBALL","N1","2324","H",22,56,"J17",40
"1962","ANNECY CSAV HANDBALL","N1","2324","H",22,56,"J18",43
"1963","ANNECY CSAV HANDBALL","N1","2324","H",22,56,"J19",44
"1964","ANNECY CSAV HANDBALL","N1","2324","H",22,56,"J20",47
"1965","ANNECY CSAV HANDBALL","N1","2324","H",22,56,"J21",50
"1966","ANNECY CSAV HANDBALL","N1","2324","H",22,56,"J22",53
"1967","ASB REZE HANDBALL","N1","2324","H",24,64,"J1",0
"1968","ASB REZE HANDBALL","N1","2324","H",24,64,"J2",3
"1969","ASB REZE HANDBALL","N1","2324","H",24,64,"J3",6
"1970","ASB REZE HANDBALL","N1","2324","H",24,64,"J4",9
"1971","ASB REZE HANDBALL","N1","2324","H",24,64,"J5",12
"1972","ASB REZE HANDBALL","N1","2324","H",24,64,"J6",15
"1973","ASB REZE HANDBALL","N1","2324","H",24,64,"J7",18
"1974","ASB REZE HANDBALL","N1","2324","H",24,64,"J8",21
"1975","ASB REZE HANDBALL","N1","2324","H",24,64,"J9",24
"1976","ASB REZE HANDBALL","N1","2324","H",24,64,"J10",24
"1977","ASB REZE HANDBALL","N1","2324","H",24,64,"J11",27
"1978","ASB REZE HANDBALL","N1","2324","H",24,64,"J12",30
"1979","ASB REZE HANDBALL","N1","2324","H",24,64,"J13",33
"1980","ASB REZE HANDBALL","N1","2324","H",24,64,"J14",35
"1981","ASB REZE HANDBALL","N1","2324","H",24,64,"J15",38
"1982","ASB REZE HANDBALL","N1","2324","H",24,64,"J16",41
"1983","ASB REZE HANDBALL","N1","2324","H",24,64,"J17",44
"1984","ASB REZE HANDBALL","N1","2324","H",24,64,"J18",47
"1985","ASB REZE HANDBALL","N1","2324","H",24,64,"J19",50
"1986","ASB REZE HANDBALL","N1","2324","H",24,64,"J20",53
"1987","ASB REZE HANDBALL","N1","2324","H",24,64,"J21",56
"1988","ASB REZE HANDBALL","N1","2324","H",24,64,"J22",57
"1989","ASB REZE HANDBALL","N1","2324","H",24,64,"J23",57
"1990","ASB REZE HANDBALL","N1","2324","H",24,64,"J24",58
"1991","ASPTT MULHOUSE/RIXHEIM","N1","2324","H",22,48,"J1",0
"1992","ASPTT MULHOUSE/RIXHEIM","N1","2324","H",22,48,"J2",3
"1993","ASPTT MULHOUSE/RIXHEIM","N1","2324","H",22,48,"J3",6
"1994","ASPTT MULHOUSE/RIXHEIM","N1","2324","H",22,48,"J4",7
"1995","ASPTT MULHOUSE/RIXHEIM","N1","2324","H",22,48,"J5",10
"1996","ASPTT MULHOUSE/RIXHEIM","N1","2324","H",22,48,"J6",11
"1997","ASPTT MULHOUSE/RIXHEIM","N1","2324","H",22,48,"J7",12
"1998","ASPTT MULHOUSE/RIXHEIM","N1","2324","H",22,48,"J8",15
"1999","ASPTT MULHOUSE/RIXHEIM","N1","2324","H",22,48,"J9",18
"2000","ASPTT MULHOUSE/RIXHEIM","N1","2324","H",22,48,"J10",21
"2001","ASPTT MULHOUSE/RIXHEIM","N1","2324","H",22,48,"J11",22
"2002","ASPTT MULHOUSE/RIXHEIM","N1","2324","H",22,48,"J12",25
"2003","ASPTT MULHOUSE/RIXHEIM","N1","2324","H",22,48,"J13",28
"2004","ASPTT MULHOUSE/RIXHEIM","N1","2324","H",22,48,"J14",29
"2005","ASPTT MULHOUSE/RIXHEIM","N1","2324","H",22,48,"J15",30
"2006","ASPTT MULHOUSE/RIXHEIM","N1","2324","H",22,48,"J16",33
"2007","ASPTT MULHOUSE/RIXHEIM","N1","2324","H",22,48,"J17",34
"2008","ASPTT MULHOUSE/RIXHEIM","N1","2324","H",22,48,"J18",37
"2009","ASPTT MULHOUSE/RIXHEIM","N1","2324","H",22,48,"J19",40
"2010","ASPTT MULHOUSE/RIXHEIM","N1","2324","H",22,48,"J20",43
"2011","ASPTT MULHOUSE/RIXHEIM","N1","2324","H",22,48,"J21",44
"2012","ASPTT MULHOUSE/RIXHEIM","N1","2324","H",22,48,"J22",47
"2013","ATHLETIC CLUB BOULOGNE BILLANCOURT","N1","2324","H",22,40,"J1",0
"2014","ATHLETIC CLUB BOULOGNE BILLANCOURT","N1","2324","H",22,40,"J2",2
"2015","ATHLETIC CLUB BOULOGNE BILLANCOURT","N1","2324","H",22,40,"J3",5
"2016","ATHLETIC CLUB BOULOGNE BILLANCOURT","N1","2324","H",22,40,"J4",6
"2017","ATHLETIC CLUB BOULOGNE BILLANCOURT","N1","2324","H",22,40,"J5",7
"2018","ATHLETIC CLUB BOULOGNE BILLANCOURT","N1","2324","H",22,40,"J6",10
"2019","ATHLETIC CLUB BOULOGNE BILLANCOURT","N1","2324","H",22,40,"J7",13
"2020","ATHLETIC CLUB BOULOGNE BILLANCOURT","N1","2324","H",22,40,"J8",14
"2021","ATHLETIC CLUB BOULOGNE BILLANCOURT","N1","2324","H",22,40,"J9",15
"2022","ATHLETIC CLUB BOULOGNE BILLANCOURT","N1","2324","H",22,40,"J10",18
"2023","ATHLETIC CLUB BOULOGNE BILLANCOURT","N1","2324","H",22,40,"J11",19
"2024","ATHLETIC CLUB BOULOGNE BILLANCOURT","N1","2324","H",22,40,"J12",20
"2025","ATHLETIC CLUB BOULOGNE BILLANCOURT","N1","2324","H",22,40,"J13",22
"2026","ATHLETIC CLUB BOULOGNE BILLANCOURT","N1","2324","H",22,40,"J14",23
"2027","ATHLETIC CLUB BOULOGNE BILLANCOURT","N1","2324","H",22,40,"J15",24
"2028","ATHLETIC CLUB BOULOGNE BILLANCOURT","N1","2324","H",22,40,"J16",25
"2029","ATHLETIC CLUB BOULOGNE BILLANCOURT","N1","2324","H",22,40,"J17",26
"2030","ATHLETIC CLUB BOULOGNE BILLANCOURT","N1","2324","H",22,40,"J18",29
"2031","ATHLETIC CLUB BOULOGNE BILLANCOURT","N1","2324","H",22,40,"J19",30
"2032","ATHLETIC CLUB BOULOGNE BILLANCOURT","N1","2324","H",22,40,"J20",33
"2033","ATHLETIC CLUB BOULOGNE BILLANCOURT","N1","2324","H",22,40,"J21",34
"2034","ATHLETIC CLUB BOULOGNE BILLANCOURT","N1","2324","H",22,40,"J22",37
"2035","BELFORT AUHB","N1","2324","H",24,50,"J1",0
"2036","BELFORT AUHB","N1","2324","H",24,50,"J2",3
"2037","BELFORT AUHB","N1","2324","H",24,50,"J3",6
"2038","BELFORT AUHB","N1","2324","H",24,50,"J4",9
"2039","BELFORT AUHB","N1","2324","H",24,50,"J5",12
"2040","BELFORT AUHB","N1","2324","H",24,50,"J6",13
"2041","BELFORT AUHB","N1","2324","H",24,50,"J7",16
"2042","BELFORT AUHB","N1","2324","H",24,50,"J8",17
"2043","BELFORT AUHB","N1","2324","H",24,50,"J9",20
"2044","BELFORT AUHB","N1","2324","H",24,50,"J10",23
"2045","BELFORT AUHB","N1","2324","H",24,50,"J11",23
"2046","BELFORT AUHB","N1","2324","H",24,50,"J12",25
"2047","BELFORT AUHB","N1","2324","H",24,50,"J13",28
"2048","BELFORT AUHB","N1","2324","H",24,50,"J14",29
"2049","BELFORT AUHB","N1","2324","H",24,50,"J15",32
"2050","BELFORT AUHB","N1","2324","H",24,50,"J16",35
"2051","BELFORT AUHB","N1","2324","H",24,50,"J17",38
"2052","BELFORT AUHB","N1","2324","H",24,50,"J18",39
"2053","BELFORT AUHB","N1","2324","H",24,50,"J19",40
"2054","BELFORT AUHB","N1","2324","H",24,50,"J20",41
"2055","BELFORT AUHB","N1","2324","H",24,50,"J21",43
"2056","BELFORT AUHB","N1","2324","H",24,50,"J22",45
"2057","BELFORT AUHB","N1","2324","H",24,50,"J23",46
"2058","BELFORT AUHB","N1","2324","H",24,50,"J24",46
"2059","CERCLE PAUL BERT RENNES HB","N1","2324","H",24,53,"J1",0
"2060","CERCLE PAUL BERT RENNES HB","N1","2324","H",24,53,"J2",1
"2061","CERCLE PAUL BERT RENNES HB","N1","2324","H",24,53,"J3",3
"2062","CERCLE PAUL BERT RENNES HB","N1","2324","H",24,53,"J4",5
"2063","CERCLE PAUL BERT RENNES HB","N1","2324","H",24,53,"J5",7
"2064","CERCLE PAUL BERT RENNES HB","N1","2324","H",24,53,"J6",10
"2065","CERCLE PAUL BERT RENNES HB","N1","2324","H",24,53,"J7",11
"2066","CERCLE PAUL BERT RENNES HB","N1","2324","H",24,53,"J8",14
"2067","CERCLE PAUL BERT RENNES HB","N1","2324","H",24,53,"J9",15
"2068","CERCLE PAUL BERT RENNES HB","N1","2324","H",24,53,"J10",18
"2069","CERCLE PAUL BERT RENNES HB","N1","2324","H",24,53,"J11",21
"2070","CERCLE PAUL BERT RENNES HB","N1","2324","H",24,53,"J12",22
"2071","CERCLE PAUL BERT RENNES HB","N1","2324","H",24,53,"J13",25
"2072","CERCLE PAUL BERT RENNES HB","N1","2324","H",24,53,"J14",25
"2073","CERCLE PAUL BERT RENNES HB","N1","2324","H",24,53,"J15",26
"2074","CERCLE PAUL BERT RENNES HB","N1","2324","H",24,53,"J16",29
"2075","CERCLE PAUL BERT RENNES HB","N1","2324","H",24,53,"J17",30
"2076","CERCLE PAUL BERT RENNES HB","N1","2324","H",24,53,"J18",31
"2077","CERCLE PAUL BERT RENNES HB","N1","2324","H",24,53,"J19",34
"2078","CERCLE PAUL BERT RENNES HB","N1","2324","H",24,53,"J20",37
"2079","CERCLE PAUL BERT RENNES HB","N1","2324","H",24,53,"J21",40
"2080","CERCLE PAUL BERT RENNES HB","N1","2324","H",24,53,"J22",43
"2081","CERCLE PAUL BERT RENNES HB","N1","2324","H",24,53,"J23",44
"2082","CERCLE PAUL BERT RENNES HB","N1","2324","H",24,53,"J24",47
"2083","CERCLE SPORTIF VESULIEN HAUTE SAONE","N1","2324","H",24,53,"J1",0
"2084","CERCLE SPORTIF VESULIEN HAUTE SAONE","N1","2324","H",24,53,"J2",3
"2085","CERCLE SPORTIF VESULIEN HAUTE SAONE","N1","2324","H",24,53,"J3",6
"2086","CERCLE SPORTIF VESULIEN HAUTE SAONE","N1","2324","H",24,53,"J4",7
"2087","CERCLE SPORTIF VESULIEN HAUTE SAONE","N1","2324","H",24,53,"J5",10
"2088","CERCLE SPORTIF VESULIEN HAUTE SAONE","N1","2324","H",24,53,"J6",13
"2089","CERCLE SPORTIF VESULIEN HAUTE SAONE","N1","2324","H",24,53,"J7",16
"2090","CERCLE SPORTIF VESULIEN HAUTE SAONE","N1","2324","H",24,53,"J8",16
"2091","CERCLE SPORTIF VESULIEN HAUTE SAONE","N1","2324","H",24,53,"J9",19
"2092","CERCLE SPORTIF VESULIEN HAUTE SAONE","N1","2324","H",24,53,"J10",20
"2093","CERCLE SPORTIF VESULIEN HAUTE SAONE","N1","2324","H",24,53,"J11",23
"2094","CERCLE SPORTIF VESULIEN HAUTE SAONE","N1","2324","H",24,53,"J12",24
"2095","CERCLE SPORTIF VESULIEN HAUTE SAONE","N1","2324","H",24,53,"J13",27
"2096","CERCLE SPORTIF VESULIEN HAUTE SAONE","N1","2324","H",24,53,"J14",30
"2097","CERCLE SPORTIF VESULIEN HAUTE SAONE","N1","2324","H",24,53,"J15",33
"2098","CERCLE SPORTIF VESULIEN HAUTE SAONE","N1","2324","H",24,53,"J16",36
"2099","CERCLE SPORTIF VESULIEN HAUTE SAONE","N1","2324","H",24,53,"J17",39
"2100","CERCLE SPORTIF VESULIEN HAUTE SAONE","N1","2324","H",24,53,"J18",41
"2101","CERCLE SPORTIF VESULIEN HAUTE SAONE","N1","2324","H",24,53,"J19",42
"2102","CERCLE SPORTIF VESULIEN HAUTE SAONE","N1","2324","H",24,53,"J20",45
"2103","CERCLE SPORTIF VESULIEN HAUTE SAONE","N1","2324","H",24,53,"J21",45
"2104","CERCLE SPORTIF VESULIEN HAUTE SAONE","N1","2324","H",24,53,"J22",46
"2105","CERCLE SPORTIF VESULIEN HAUTE SAONE","N1","2324","H",24,53,"J23",47
"2106","CERCLE SPORTIF VESULIEN HAUTE SAONE","N1","2324","H",24,53,"J24",49
"2107","CESSON RENNES METROPOLE HB","N1","2324","H",24,43,"J1",0
"2108","CESSON RENNES METROPOLE HB","N1","2324","H",24,43,"J2",1
"2109","CESSON RENNES METROPOLE HB","N1","2324","H",24,43,"J3",2
"2110","CESSON RENNES METROPOLE HB","N1","2324","H",24,43,"J4",5
"2111","CESSON RENNES METROPOLE HB","N1","2324","H",24,43,"J5",6
"2112","CESSON RENNES METROPOLE HB","N1","2324","H",24,43,"J6",7
"2113","CESSON RENNES METROPOLE HB","N1","2324","H",24,43,"J7",8
"2114","CESSON RENNES METROPOLE HB","N1","2324","H",24,43,"J8",9
"2115","CESSON RENNES METROPOLE HB","N1","2324","H",24,43,"J9",12
"2116","CESSON RENNES METROPOLE HB","N1","2324","H",24,43,"J10",13
"2117","CESSON RENNES METROPOLE HB","N1","2324","H",24,43,"J11",16
"2118","CESSON RENNES METROPOLE HB","N1","2324","H",24,43,"J12",19
"2119","CESSON RENNES METROPOLE HB","N1","2324","H",24,43,"J13",19
"2120","CESSON RENNES METROPOLE HB","N1","2324","H",24,43,"J14",22
"2121","CESSON RENNES METROPOLE HB","N1","2324","H",24,43,"J15",23
"2122","CESSON RENNES METROPOLE HB","N1","2324","H",24,43,"J16",25
"2123","CESSON RENNES METROPOLE HB","N1","2324","H",24,43,"J17",26
"2124","CESSON RENNES METROPOLE HB","N1","2324","H",24,43,"J18",28
"2125","CESSON RENNES METROPOLE HB","N1","2324","H",24,43,"J19",29
"2126","CESSON RENNES METROPOLE HB","N1","2324","H",24,43,"J20",32
"2127","CESSON RENNES METROPOLE HB","N1","2324","H",24,43,"J21",33
"2128","CESSON RENNES METROPOLE HB","N1","2324","H",24,43,"J22",36
"2129","CESSON RENNES METROPOLE HB","N1","2324","H",24,43,"J23",38
"2130","CESSON RENNES METROPOLE HB","N1","2324","H",24,43,"J24",39
"2131","CHAMBERY SAVOIE HB","N1","2324","H",24,50,"J1",0
"2132","CHAMBERY SAVOIE HB","N1","2324","H",24,50,"J2",1
"2133","CHAMBERY SAVOIE HB","N1","2324","H",24,50,"J3",4
"2134","CHAMBERY SAVOIE HB","N1","2324","H",24,50,"J4",5
