"code_rencontre","club_recevant","coach_recevant","club_visiteur","coach_visiteur","temps","score_recevant","score_visiteur","action","Temps_Sec","score_final","temps_mort_equipe","but_1min_apres_temps_mort","action_equipe","statut_recevant","ecart_recevant","fichier"
"UAFJTQZ","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","DUNKERQUE HANDBALL GRAND LITTORAL","MAURICE franck","49:25",32,28,"But JV N°28 FAUSTIN jean-loup",2965,"37 - 34","","","v",1,4,"rencontre_D1H_2425_143.pdf"
"UAFJTQZ","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","DUNKERQUE HANDBALL GRAND LITTORAL","MAURICE franck","51:05",32,29,"But JV N°28 FAUSTIN jean-loup",3065,"37 - 34","","","v",1,3,"rencontre_D1H_2425_143.pdf"
"UAFJTQZ","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","DUNKERQUE HANDBALL GRAND LITTORAL","MAURICE franck","51:20",32,29,"Temps Mort d'Equipe Recevant",3080,"37 - 34","r","oui","r",1,3,"rencontre_D1H_2425_143.pdf"
"UAFJTQZ","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","DUNKERQUE HANDBALL GRAND LITTORAL","MAURICE franck","51:51",33,29,"But 7m JR N°25 AZKUE jon",3111,"37 - 34","","","r",1,4,"rencontre_D1H_2425_143.pdf"
"UAFJTQZ","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","DUNKERQUE HANDBALL GRAND LITTORAL","MAURICE franck","52:43",33,30,"But JV N°59 PELAYO tom",3163,"37 - 34","","","v",1,3,"rencontre_D1H_2425_143.pdf"
"UAFJTQZ","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","DUNKERQUE HANDBALL GRAND LITTORAL","MAURICE franck","54:20",34,30,"But JR N°8 OGANDO maxime",3260,"37 - 34","","","r",1,4,"rencontre_D1H_2425_143.pdf"
"UAFJTQZ","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","DUNKERQUE HANDBALL GRAND LITTORAL","MAURICE franck","54:48",34,31,"But JV N°28 FAUSTIN jean-loup",3288,"37 - 34","","","v",1,3,"rencontre_D1H_2425_143.pdf"
"UAFJTQZ","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","DUNKERQUE HANDBALL GRAND LITTORAL","MAURICE franck","55:08",35,31,"But JR N°25 AZKUE jon",3308,"37 - 34","","","r",1,4,"rencontre_D1H_2425_143.pdf"
"UAFJTQZ","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","DUNKERQUE HANDBALL GRAND LITTORAL","MAURICE franck","55:32",35,32,"But JV N°59 PELAYO tom",3332,"37 - 34","","","v",1,3,"rencontre_D1H_2425_143.pdf"
"UAFJTQZ","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","DUNKERQUE HANDBALL GRAND LITTORAL","MAURICE franck","55:47",36,32,"But JR N°2 YUSUF faruk",3347,"37 - 34","","","r",1,4,"rencontre_D1H_2425_143.pdf"
"UAFJTQZ","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","DUNKERQUE HANDBALL GRAND LITTORAL","MAURICE franck","55:48",36,32,"Temps Mort d'Equipe Visiteur",3348,"37 - 34","v","oui","v",1,4,"rencontre_D1H_2425_143.pdf"
"UAFJTQZ","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","DUNKERQUE HANDBALL GRAND LITTORAL","MAURICE franck","56:15",36,33,"But JV N°59 PELAYO tom",3375,"37 - 34","","","v",1,3,"rencontre_D1H_2425_143.pdf"
"UAFJTQZ","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","DUNKERQUE HANDBALL GRAND LITTORAL","MAURICE franck","59:02",36,34,"But JV N°11 KRAGH cornelius",3542,"37 - 34","","","v",1,2,"rencontre_D1H_2425_143.pdf"
"UAFJTQZ","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","DUNKERQUE HANDBALL GRAND LITTORAL","MAURICE franck","59:12",36,34,"Temps Mort d'Equipe Recevant",3552,"37 - 34","r","oui","r",1,2,"rencontre_D1H_2425_143.pdf"
"UAFJTQZ","LIMOGES HAND 87","ENTRERRIOS RODRIGUEZ alberto","DUNKERQUE HANDBALL GRAND LITTORAL","MAURICE franck","59:26",37,34,"But 7m JR N°25 AZKUE jon",3566,"37 - 34","","","r",1,3,"rencontre_D1H_2425_143.pdf"
"UAFJKJB","MONTPELLIER HANDBALL","MATHE erick","SAINT-RAPHAEL VHB","BRAUX benjamin","01:40",1,0,"But JR N°15 HESHAM ahmed ",100,"31 - 18","","","r",1,1,"rencontre_D1H_2425_144.pdf"
"UAFJKJB","MONTPELLIER HANDBALL","MATHE erick","SAINT-RAPHAEL VHB","BRAUX benjamin","02:11",1,1,"But JV N°15 COLMAN quinten ",131,"31 - 18","","","v",0,0,"rencontre_D1H_2425_144.pdf"
"UAFJKJB","MONTPELLIER HANDBALL","MATHE erick","SAINT-RAPHAEL VHB","BRAUX benjamin","03:42",2,1,"But JR N°15 HESHAM ahmed ",222,"31 - 18","","","r",1,1,"rencontre_D1H_2425_144.pdf"
"UAFJKJB","MONTPELLIER HANDBALL","MATHE erick","SAINT-RAPHAEL VHB","BRAUX benjamin","04:43",3,1,"But JR N°15 HESHAM ahmed ",283,"31 - 18","","","r",1,2,"rencontre_D1H_2425_144.pdf"
"UAFJKJB","MONTPELLIER HANDBALL","MATHE erick","SAINT-RAPHAEL VHB","BRAUX benjamin","06:06",4,1,"But JR N°19 LENNE arthur ",366,"31 - 18","","","r",1,3,"rencontre_D1H_2425_144.pdf"
"UAFJKJB","MONTPELLIER HANDBALL","MATHE erick","SAINT-RAPHAEL VHB","BRAUX benjamin","08:15",4,2,"But JV N°36 MARESCOT johannes ",495,"31 - 18","","","v",1,2,"rencontre_D1H_2425_144.pdf"
"UAFJKJB","MONTPELLIER HANDBALL","MATHE erick","SAINT-RAPHAEL VHB","BRAUX benjamin","10:47",5,2,"But JR N°19 LENNE arthur ",647,"31 - 18","","","r",1,3,"rencontre_D1H_2425_144.pdf"
"UAFJKJB","MONTPELLIER HANDBALL","MATHE erick","SAINT-RAPHAEL VHB","BRAUX benjamin","11:08",6,2,"But JR N°4 SIMONET diego ",668,"31 - 18","","","r",1,4,"rencontre_D1H_2425_144.pdf"
"UAFJKJB","MONTPELLIER HANDBALL","MATHE erick","SAINT-RAPHAEL VHB","BRAUX benjamin","11:59",6,3,"But JV N°97 PASCHAL drevy-noah ",719,"31 - 18","","","v",1,3,"rencontre_D1H_2425_144.pdf"
"UAFJKJB","MONTPELLIER HANDBALL","MATHE erick","SAINT-RAPHAEL VHB","BRAUX benjamin","12:30",7,3,"But JR N°15 HESHAM ahmed ",750,"31 - 18","","","r",1,4,"rencontre_D1H_2425_144.pdf"
"UAFJKJB","MONTPELLIER HANDBALL","MATHE erick","SAINT-RAPHAEL VHB","BRAUX benjamin","14:02",7,3,"Temps Mort d'Equipe Visiteur ",842,"31 - 18","","","v",1,4,"rencontre_D1H_2425_144.pdf"
"UAFJKJB","MONTPELLIER HANDBALL","MATHE erick","SAINT-RAPHAEL VHB","BRAUX benjamin","15:12",7,4,"But JV N°4 LANG andreas erik ",912,"31 - 18","","","v",1,3,"rencontre_D1H_2425_144.pdf"
"UAFJKJB","MONTPELLIER HANDBALL","MATHE erick","SAINT-RAPHAEL VHB","BRAUX benjamin","15:23",8,4,"But JR N°15 HESHAM ahmed ",923,"31 - 18","","","r",1,4,"rencontre_D1H_2425_144.pdf"
"UAFJKJB","MONTPELLIER HANDBALL","MATHE erick","SAINT-RAPHAEL VHB","BRAUX benjamin","16:30",9,4,"But JR N°51 TERJEK roland ",990,"31 - 18","","","r",1,5,"rencontre_D1H_2425_144.pdf"
"UAFJKJB","MONTPELLIER HANDBALL","MATHE erick","SAINT-RAPHAEL VHB","BRAUX benjamin","17:15",10,4,"But JR N°93 NACINOVIC veron ",1035,"31 - 18","","","r",1,6,"rencontre_D1H_2425_144.pdf"
"UAFJKJB","MONTPELLIER HANDBALL","MATHE erick","SAINT-RAPHAEL VHB","BRAUX benjamin","17:52",10,5,"But JV N°97 PASCHAL drevy-noah ",1072,"31 - 18","","","v",1,5,"rencontre_D1H_2425_144.pdf"
"UAFJKJB","MONTPELLIER HANDBALL","MATHE erick","SAINT-RAPHAEL VHB","BRAUX benjamin","18:27",11,5,"But JR N°15 HESHAM ahmed ",1107,"31 - 18","","","r",1,6,"rencontre_D1H_2425_144.pdf"
"UAFJKJB","MONTPELLIER HANDBALL","MATHE erick","SAINT-RAPHAEL VHB","BRAUX benjamin","19:48",11,6,"But JV N°20 CAUCHETEUX raphael ",1188,"31 - 18","","","v",1,5,"rencontre_D1H_2425_144.pdf"
"UAFJKJB","MONTPELLIER HANDBALL","MATHE erick","SAINT-RAPHAEL VHB","BRAUX benjamin","20:38",12,6,"But JR N°26 MONTE DOS SANTOS hugo bryan ",1238,"31 - 18","","","r",1,6,"rencontre_D1H_2425_144.pdf"
"UAFJKJB","MONTPELLIER HANDBALL","MATHE erick","SAINT-RAPHAEL VHB","BRAUX benjamin","20:44",12,7,"But JV N°20 CAUCHETEUX raphael ",1244,"31 - 18","","","v",1,5,"rencontre_D1H_2425_144.pdf"
"UAFJKJB","MONTPELLIER HANDBALL","MATHE erick","SAINT-RAPHAEL VHB","BRAUX benjamin","22:13",13,7,"But JR N°92 DESBONNET remi ",1333,"31 - 18","","","r",1,6,"rencontre_D1H_2425_144.pdf"
"UAFJKJB","MONTPELLIER HANDBALL","MATHE erick","SAINT-RAPHAEL VHB","BRAUX benjamin","22:49",13,8,"But JV N°20 CAUCHETEUX raphael ",1369,"31 - 18","","","v",1,5,"rencontre_D1H_2425_144.pdf"
"UAFJKJB","MONTPELLIER HANDBALL","MATHE erick","SAINT-RAPHAEL VHB","BRAUX benjamin","23:29",14,8,"But JR N°11 CIKUSA I JELICIC djordje ",1409,"31 - 18","","","r",1,6,"rencontre_D1H_2425_144.pdf"
"UAFJKJB","MONTPELLIER HANDBALL","MATHE erick","SAINT-RAPHAEL VHB","BRAUX benjamin","25:51",14,9,"But JV N°4 LANG andreas erik ",1551,"31 - 18","","","v",1,5,"rencontre_D1H_2425_144.pdf"
"UAFJKJB","MONTPELLIER HANDBALL","MATHE erick","SAINT-RAPHAEL VHB","BRAUX benjamin","26:05",14,9,"Temps Mort d'Equipe Recevant ",1565,"31 - 18","","","r",1,5,"rencontre_D1H_2425_144.pdf"
"UAFJKJB","MONTPELLIER HANDBALL","MATHE erick","SAINT-RAPHAEL VHB","BRAUX benjamin","30:00",15,9,"But JR N°4 SIMONET diego ",1800,"31 - 18","","","r",1,6,"rencontre_D1H_2425_144.pdf"
"UAFJKJB","MONTPELLIER HANDBALL","MATHE erick","SAINT-RAPHAEL VHB","BRAUX benjamin","31:40",16,9,"But JR N°15 HESHAM ahmed",1900,"31 - 18","","","r",1,7,"rencontre_D1H_2425_144.pdf"
"UAFJKJB","MONTPELLIER HANDBALL","MATHE erick","SAINT-RAPHAEL VHB","BRAUX benjamin","32:19",16,10,"But JV N°36 MARESCOT johannes",1939,"31 - 18","","","v",1,6,"rencontre_D1H_2425_144.pdf"
"UAFJKJB","MONTPELLIER HANDBALL","MATHE erick","SAINT-RAPHAEL VHB","BRAUX benjamin","32:19",17,10,"But JR N°28 PORTE valentin",1939,"31 - 18","","","r",1,7,"rencontre_D1H_2425_144.pdf"
"UAFJKJB","MONTPELLIER HANDBALL","MATHE erick","SAINT-RAPHAEL VHB","BRAUX benjamin","33:08",18,10,"But 7m JR N°15 HESHAM ahmed",1988,"31 - 18","","","r",1,8,"rencontre_D1H_2425_144.pdf"
"UAFJKJB","MONTPELLIER HANDBALL","MATHE erick","SAINT-RAPHAEL VHB","BRAUX benjamin","34:21",18,11,"But 7m JV N°20 CAUCHETEUX raphael",2061,"31 - 18","","","v",1,7,"rencontre_D1H_2425_144.pdf"
"UAFJKJB","MONTPELLIER HANDBALL","MATHE erick","SAINT-RAPHAEL VHB","BRAUX benjamin","34:57",19,11,"But JR N°19 LENNE arthur",2097,"31 - 18","","","r",1,8,"rencontre_D1H_2425_144.pdf"
"UAFJKJB","MONTPELLIER HANDBALL","MATHE erick","SAINT-RAPHAEL VHB","BRAUX benjamin","35:39",19,11,"Temps Mort d'Equipe Visiteur",2139,"31 - 18","v","non","v",1,8,"rencontre_D1H_2425_144.pdf"
"UAFJKJB","MONTPELLIER HANDBALL","MATHE erick","SAINT-RAPHAEL VHB","BRAUX benjamin","36:26",20,11,"But JR N°28 PORTE valentin",2186,"31 - 18","","","r",1,9,"rencontre_D1H_2425_144.pdf"
"UAFJKJB","MONTPELLIER HANDBALL","MATHE erick","SAINT-RAPHAEL VHB","BRAUX benjamin","37:48",20,12,"But JV N°36 MARESCOT johannes",2268,"31 - 18","","","v",1,8,"rencontre_D1H_2425_144.pdf"
"UAFJKJB","MONTPELLIER HANDBALL","MATHE erick","SAINT-RAPHAEL VHB","BRAUX benjamin","38:29",21,12,"But JR N°4 SIMONET diego",2309,"31 - 18","","","r",1,9,"rencontre_D1H_2425_144.pdf"
"UAFJKJB","MONTPELLIER HANDBALL","MATHE erick","SAINT-RAPHAEL VHB","BRAUX benjamin","38:43",21,13,"But JV N°97 PASCHAL drevy-noah",2323,"31 - 18","","","v",1,8,"rencontre_D1H_2425_144.pdf"
"UAFJKJB","MONTPELLIER HANDBALL","MATHE erick","SAINT-RAPHAEL VHB","BRAUX benjamin","41:07",22,13,"But JR N°15 HESHAM ahmed",2467,"31 - 18","","","r",1,9,"rencontre_D1H_2425_144.pdf"
"UAFJKJB","MONTPELLIER HANDBALL","MATHE erick","SAINT-RAPHAEL VHB","BRAUX benjamin","41:46",23,13,"But JR N°28 PORTE valentin",2506,"31 - 18","","","r",1,10,"rencontre_D1H_2425_144.pdf"
"UAFJKJB","MONTPELLIER HANDBALL","MATHE erick","SAINT-RAPHAEL VHB","BRAUX benjamin","43:18",24,13,"But JR N°26 MONTE DOS SANTOS hugo bryan",2598,"31 - 18","","","r",1,11,"rencontre_D1H_2425_144.pdf"
"UAFJKJB","MONTPELLIER HANDBALL","MATHE erick","SAINT-RAPHAEL VHB","BRAUX benjamin","44:29",25,13,"But JR N°17 FERNANDEZ FERNANDEZ jaime",2669,"31 - 18","","","r",1,12,"rencontre_D1H_2425_144.pdf"
"UAFJKJB","MONTPELLIER HANDBALL","MATHE erick","SAINT-RAPHAEL VHB","BRAUX benjamin","45:35",25,13,"Temps Mort d'Equipe Visiteur",2735,"31 - 18","v","oui","v",1,12,"rencontre_D1H_2425_144.pdf"
"UAFJKJB","MONTPELLIER HANDBALL","MATHE erick","SAINT-RAPHAEL VHB","BRAUX benjamin","45:47",25,14,"But JV N°93 BRASSELEUR micke",2747,"31 - 18","","","v",1,11,"rencontre_D1H_2425_144.pdf"
"UAFJKJB","MONTPELLIER HANDBALL","MATHE erick","SAINT-RAPHAEL VHB","BRAUX benjamin","46:42",26,14,"But JR N°26 MONTE DOS SANTOS hugo bryan",2802,"31 - 18","","","r",1,12,"rencontre_D1H_2425_144.pdf"
"UAFJKJB","MONTPELLIER HANDBALL","MATHE erick","SAINT-RAPHAEL VHB","BRAUX benjamin","47:39",26,15,"But JV N°8 MAPU jonathan",2859,"31 - 18","","","v",1,11,"rencontre_D1H_2425_144.pdf"
"UAFJKJB","MONTPELLIER HANDBALL","MATHE erick","SAINT-RAPHAEL VHB","BRAUX benjamin","49:03",27,15,"But JR N°54 DUBOIS baptiste",2943,"31 - 18","","","r",1,12,"rencontre_D1H_2425_144.pdf"
"UAFJKJB","MONTPELLIER HANDBALL","MATHE erick","SAINT-RAPHAEL VHB","BRAUX benjamin","50:54",28,15,"But JR N°26 MONTE DOS SANTOS hugo bryan",3054,"31 - 18","","","r",1,13,"rencontre_D1H_2425_144.pdf"
"UAFJKJB","MONTPELLIER HANDBALL","MATHE erick","SAINT-RAPHAEL VHB","BRAUX benjamin","55:19",28,16,"But JV N°17 BATAILLE benjamin",3319,"31 - 18","","","v",1,12,"rencontre_D1H_2425_144.pdf"
"UAFJKJB","MONTPELLIER HANDBALL","MATHE erick","SAINT-RAPHAEL VHB","BRAUX benjamin","55:51",29,16,"But JR N°25 GUIGON lucas",3351,"31 - 18","","","r",1,13,"rencontre_D1H_2425_144.pdf"
"UAFJKJB","MONTPELLIER HANDBALL","MATHE erick","SAINT-RAPHAEL VHB","BRAUX benjamin","57:10",30,16,"But JR N°54 DUBOIS baptiste",3430,"31 - 18","","","r",1,14,"rencontre_D1H_2425_144.pdf"
"UAFJKJB","MONTPELLIER HANDBALL","MATHE erick","SAINT-RAPHAEL VHB","BRAUX benjamin","57:59",30,17,"But JV N°17 BATAILLE benjamin",3479,"31 - 18","","","v",1,13,"rencontre_D1H_2425_144.pdf"
"UAFJKJB","MONTPELLIER HANDBALL","MATHE erick","SAINT-RAPHAEL VHB","BRAUX benjamin","58:12",31,17,"But JR N°21 PRAT kylian",3492,"31 - 18","","","r",1,14,"rencontre_D1H_2425_144.pdf"
"UAFJKJB","MONTPELLIER HANDBALL","MATHE erick","SAINT-RAPHAEL VHB","BRAUX benjamin","58:16",31,18,"But JV N°22 KOUADIO noah",3496,"31 - 18","","","v",1,13,"rencontre_D1H_2425_144.pdf"
"UAFJKJC","PARIS SAINT-GERMAIN HANDBALL","GONZALEZ GUTIERREZ raul","NIMES USAM GARD","DEGOUY david","00:50",1,0,"But JR N°5 FATHY OMAR yahia khaled ",50,"36 - 33","","","r",1,1,"rencontre_D1H_2425_145.pdf"
"UAFJKJC","PARIS SAINT-GERMAIN HANDBALL","GONZALEZ GUTIERREZ raul","NIMES USAM GARD","DEGOUY david","02:54",2,0,"But JR N°20 GREBILLE mathieu ",174,"36 - 33","","","r",1,2,"rencontre_D1H_2425_145.pdf"
"UAFJKJC","PARIS SAINT-GERMAIN HANDBALL","GONZALEZ GUTIERREZ raul","NIMES USAM GARD","DEGOUY david","03:45",3,0,"But JR N°71 PRANDI elohim ",225,"36 - 33","","","r",1,3,"rencontre_D1H_2425_145.pdf"
"UAFJKJC","PARIS SAINT-GERMAIN HANDBALL","GONZALEZ GUTIERREZ raul","NIMES USAM GARD","DEGOUY david","04:18",3,1,"But JV N°20 GIBERNON damien ",258,"36 - 33","","","v",1,2,"rencontre_D1H_2425_145.pdf"
"UAFJKJC","PARIS SAINT-GERMAIN HANDBALL","GONZALEZ GUTIERREZ raul","NIMES USAM GARD","DEGOUY david","04:28",4,1,"But JR N°71 PRANDI elohim ",268,"36 - 33","","","r",1,3,"rencontre_D1H_2425_145.pdf"
"UAFJKJC","PARIS SAINT-GERMAIN HANDBALL","GONZALEZ GUTIERREZ raul","NIMES USAM GARD","DEGOUY david","06:04",4,2,"But JV N°8 GIBELIN yoann ",364,"36 - 33","","","v",1,2,"rencontre_D1H_2425_145.pdf"
"UAFJKJC","PARIS SAINT-GERMAIN HANDBALL","GONZALEZ GUTIERREZ raul","NIMES USAM GARD","DEGOUY david","07:48",4,3,"But JV N°17 KAMTCHOP--BARIL hugo ",468,"36 - 33","","","v",1,1,"rencontre_D1H_2425_145.pdf"
"UAFJKJC","PARIS SAINT-GERMAIN HANDBALL","GONZALEZ GUTIERREZ raul","NIMES USAM GARD","DEGOUY david","08:50",4,3,"Temps Mort d'Equipe Recevant ",530,"36 - 33","","","r",1,1,"rencontre_D1H_2425_145.pdf"
"UAFJKJC","PARIS SAINT-GERMAIN HANDBALL","GONZALEZ GUTIERREZ raul","NIMES USAM GARD","DEGOUY david","09:25",5,3,"But JR N°6 STEINS luc ",565,"36 - 33","","","r",1,2,"rencontre_D1H_2425_145.pdf"
"UAFJKJC","PARIS SAINT-GERMAIN HANDBALL","GONZALEZ GUTIERREZ raul","NIMES USAM GARD","DEGOUY david","09:38",5,4,"But JV N°17 KAMTCHOP--BARIL hugo ",578,"36 - 33","","","v",1,1,"rencontre_D1H_2425_145.pdf"
"UAFJKJC","PARIS SAINT-GERMAIN HANDBALL","GONZALEZ GUTIERREZ raul","NIMES USAM GARD","DEGOUY david","09:47",6,4,"But JR N°5 FATHY OMAR yahia khaled ",587,"36 - 33","","","r",1,2,"rencontre_D1H_2425_145.pdf"
"UAFJKJC","PARIS SAINT-GERMAIN HANDBALL","GONZALEZ GUTIERREZ raul","NIMES USAM GARD","DEGOUY david","10:33",7,4,"But JR N°14 SOLE SALA ferran ",633,"36 - 33","","","r",1,3,"rencontre_D1H_2425_145.pdf"
"UAFJKJC","PARIS SAINT-GERMAIN HANDBALL","GONZALEZ GUTIERREZ raul","NIMES USAM GARD","DEGOUY david","11:39",7,5,"But 7m JV N°91 SANAD mohammad ",699,"36 - 33","","","v",1,2,"rencontre_D1H_2425_145.pdf"
"UAFJKJC","PARIS SAINT-GERMAIN HANDBALL","GONZALEZ GUTIERREZ raul","NIMES USAM GARD","DEGOUY david","12:11",8,5,"But 7m JR N°21 SYPRZAK kamil ",731,"36 - 33","","","r",1,3,"rencontre_D1H_2425_145.pdf"
"UAFJKJC","PARIS SAINT-GERMAIN HANDBALL","GONZALEZ GUTIERREZ raul","NIMES USAM GARD","DEGOUY david","12:11",8,6,"But JV N°8 GIBELIN yoann ",731,"36 - 33","","","v",1,2,"rencontre_D1H_2425_145.pdf"
"UAFJKJC","PARIS SAINT-GERMAIN HANDBALL","GONZALEZ GUTIERREZ raul","NIMES USAM GARD","DEGOUY david","15:19",9,6,"But JR N°20 GREBILLE mathieu ",919,"36 - 33","","","r",1,3,"rencontre_D1H_2425_145.pdf"
"UAFJKJC","PARIS SAINT-GERMAIN HANDBALL","GONZALEZ GUTIERREZ raul","NIMES USAM GARD","DEGOUY david","15:45",9,7,"But JV N°17 KAMTCHOP--BARIL hugo ",945,"36 - 33","","","v",1,2,"rencontre_D1H_2425_145.pdf"
"UAFJKJC","PARIS SAINT-GERMAIN HANDBALL","GONZALEZ GUTIERREZ raul","NIMES USAM GARD","DEGOUY david","16:01",10,7,"But 7m JR N°21 SYPRZAK kamil ",961,"36 - 33","","","r",1,3,"rencontre_D1H_2425_145.pdf"
"UAFJKJC","PARIS SAINT-GERMAIN HANDBALL","GONZALEZ GUTIERREZ raul","NIMES USAM GARD","DEGOUY david","16:49",11,7,"But JR N°22 KARABATIC luka ",1009,"36 - 33","","","r",1,4,"rencontre_D1H_2425_145.pdf"
"UAFJKJC","PARIS SAINT-GERMAIN HANDBALL","GONZALEZ GUTIERREZ raul","NIMES USAM GARD","DEGOUY david","17:34",11,8,"But JV N°48 ABDELHAK mohab ",1054,"36 - 33","","","v",1,3,"rencontre_D1H_2425_145.pdf"
"UAFJKJC","PARIS SAINT-GERMAIN HANDBALL","GONZALEZ GUTIERREZ raul","NIMES USAM GARD","DEGOUY david","17:38",11,8,"Temps Mort d'Equipe Recevant ",1058,"36 - 33","","","r",1,3,"rencontre_D1H_2425_145.pdf"
"UAFJKJC","PARIS SAINT-GERMAIN HANDBALL","GONZALEZ GUTIERREZ raul","NIMES USAM GARD","DEGOUY david","17:42",12,8,"But JR N°21 SYPRZAK kamil ",1062,"36 - 33","","","r",1,4,"rencontre_D1H_2425_145.pdf"
"UAFJKJC","PARIS SAINT-GERMAIN HANDBALL","GONZALEZ GUTIERREZ raul","NIMES USAM GARD","DEGOUY david","18:19",12,9,"But JV N°91 SANAD mohammad ",1099,"36 - 33","","","v",1,3,"rencontre_D1H_2425_145.pdf"
"UAFJKJC","PARIS SAINT-GERMAIN HANDBALL","GONZALEZ GUTIERREZ raul","NIMES USAM GARD","DEGOUY david","19:20",12,10,"But 7m JV N°91 SANAD mohammad ",1160,"36 - 33","","","v",1,2,"rencontre_D1H_2425_145.pdf"
"UAFJKJC","PARIS SAINT-GERMAIN HANDBALL","GONZALEZ GUTIERREZ raul","NIMES USAM GARD","DEGOUY david","19:56",13,10,"But JR N°71 PRANDI elohim ",1196,"36 - 33","","","r",1,3,"rencontre_D1H_2425_145.pdf"
"UAFJKJC","PARIS SAINT-GERMAIN HANDBALL","GONZALEZ GUTIERREZ raul","NIMES USAM GARD","DEGOUY david","20:50",14,10,"But JR N°21 SYPRZAK kamil ",1250,"36 - 33","","","r",1,4,"rencontre_D1H_2425_145.pdf"
"UAFJKJC","PARIS SAINT-GERMAIN HANDBALL","GONZALEZ GUTIERREZ raul","NIMES USAM GARD","DEGOUY david","22:17",14,11,"But JV N°48 ABDELHAK mohab ",1337,"36 - 33","","","v",1,3,"rencontre_D1H_2425_145.pdf"
"UAFJKJC","PARIS SAINT-GERMAIN HANDBALL","GONZALEZ GUTIERREZ raul","NIMES USAM GARD","DEGOUY david","23:14",14,12,"But JV N°91 SANAD mohammad ",1394,"36 - 33","","","v",1,2,"rencontre_D1H_2425_145.pdf"
"UAFJKJC","PARIS SAINT-GERMAIN HANDBALL","GONZALEZ GUTIERREZ raul","NIMES USAM GARD","DEGOUY david","24:06",14,13,"But JV N°6 REBICHON julien ",1446,"36 - 33","","","v",1,1,"rencontre_D1H_2425_145.pdf"
"UAFJKJC","PARIS SAINT-GERMAIN HANDBALL","GONZALEZ GUTIERREZ raul","NIMES USAM GARD","DEGOUY david","24:59",15,13,"But JR N°47 PELEKA wallem-konrad ",1499,"36 - 33","","","r",1,2,"rencontre_D1H_2425_145.pdf"
"UAFJKJC","PARIS SAINT-GERMAIN HANDBALL","GONZALEZ GUTIERREZ raul","NIMES USAM GARD","DEGOUY david","25:44",16,13,"But JR N°47 PELEKA wallem-konrad ",1544,"36 - 33","","","r",1,3,"rencontre_D1H_2425_145.pdf"
"UAFJKJC","PARIS SAINT-GERMAIN HANDBALL","GONZALEZ GUTIERREZ raul","NIMES USAM GARD","DEGOUY david","26:45",16,14,"But JV N°48 ABDELHAK mohab ",1605,"36 - 33","","","v",1,2,"rencontre_D1H_2425_145.pdf"
"UAFJKJC","PARIS SAINT-GERMAIN HANDBALL","GONZALEZ GUTIERREZ raul","NIMES USAM GARD","DEGOUY david","26:58",17,14,"But JR N°14 SOLE SALA ferran ",1618,"36 - 33","","","r",1,3,"rencontre_D1H_2425_145.pdf"
"UAFJKJC","PARIS SAINT-GERMAIN HANDBALL","GONZALEZ GUTIERREZ raul","NIMES USAM GARD","DEGOUY david","29:56",18,14,"But JR N°21 SYPRZAK kamil ",1796,"36 - 33","","","r",1,4,"rencontre_D1H_2425_145.pdf"
"UAFJKJC","PARIS SAINT-GERMAIN HANDBALL","GONZALEZ GUTIERREZ raul","NIMES USAM GARD","DEGOUY david","29:58",18,14,"Temps Mort d'Equipe Visiteur ",1798,"36 - 33","","","v",1,4,"rencontre_D1H_2425_145.pdf"
"UAFJKJC","PARIS SAINT-GERMAIN HANDBALL","GONZALEZ GUTIERREZ raul","NIMES USAM GARD","DEGOUY david","30:58",18,15,"But JV N°14 COSTA DA SILVA jose luciano",1858,"36 - 33","","","v",1,3,"rencontre_D1H_2425_145.pdf"
"UAFJKJC","PARIS SAINT-GERMAIN HANDBALL","GONZALEZ GUTIERREZ raul","NIMES USAM GARD","DEGOUY david","31:01",19,15,"But JR N°6 STEINS luc",1861,"36 - 33","","","r",1,4,"rencontre_D1H_2425_145.pdf"
"UAFJKJC","PARIS SAINT-GERMAIN HANDBALL","GONZALEZ GUTIERREZ raul","NIMES USAM GARD","DEGOUY david","31:08",19,16,"But JV N°3 PEYRE remi",1868,"36 - 33","","","v",1,3,"rencontre_D1H_2425_145.pdf"
"UAFJKJC","PARIS SAINT-GERMAIN HANDBALL","GONZALEZ GUTIERREZ raul","NIMES USAM GARD","DEGOUY david","32:38",20,16,"But JR N°14 SOLE SALA ferran",1958,"36 - 33","","","r",1,4,"rencontre_D1H_2425_145.pdf"
